,cash
6323,250.0
6324,250.0
6325,240.0
6326,230.0
6327,230.0
6328,305.0
6329,295.0
6330,285.0
6331,265.0
6332,425.0
6333,415.0
6334,405.0
6335,365.0
6336,345.0
6337,305.0
6338,305.0
6339,295.0
6340,285.0
6341,265.0
6342,355.0
6343,355.0
6344,345.0
6345,325.0
6346,500.0
6347,495.0
6348,485.0
6349,465.0
6350,685.0
6351,665.0
6352,665.0
6353,645.0
6354,805.0
6355,785.0
6356,775.0
6357,755.0
6358,890.0
6359,870.0
6360,860.0
6361,840.0
6362,800.0
6363,800.0
6364,780.0
6365,770.0
6366,730.0
6367,730.0
6368,710.0
6369,805.0
6370,785.0
6371,775.0
6372,775.0
6373,840.0
6374,830.0
6375,810.0
6376,800.0
6377,780.0
6378,870.0
6379,860.0
6380,850.0
6381,830.0
6382,810.0
6383,775.0
6384,770.0
6385,760.0
6386,750.0
6387,730.0
6388,730.0
6389,710.0
6390,700.0
6391,700.0
6392,680.0
6393,670.0
6394,650.0
6395,825.0
6396,815.0
6397,805.0
6398,785.0
6399,890.0
6400,880.0
6401,870.0
6402,870.0
6403,850.0
6404,840.0
6405,820.0
6406,910.0
6407,900.0
6408,890.0
6409,870.0
6410,830.0
6411,820.0
6412,815.0
6413,810.0
6414,800.0
6415,780.0
6416,775.0
6417,765.0
6418,755.0
6419,755.0
6420,715.0
6421,695.0
6422,685.0
6423,720.0
6424,710.0
6425,700.0
6426,700.0
6427,690.0
6428,680.0
6429,680.0
6430,640.0
6431,715.0
6432,705.0
6433,200.0
6434,190.0
6435,170.0
6436,160.0
6437,150.0
6438,130.0
6439,330.0
6440,320.0
6441,310.0
6442,290.0
6443,410.0
6444,395.0
6445,385.0
6446,365.0
6447,715.0
6448,715.0
6449,695.0
6450,685.0
6451,665.0
6452,830.0
6453,810.0
6454,790.0
6455,780.0
6456,780.0
6457,780.0
6458,750.0
6459,740.0
6460,730.0
6461,710.0
6462,705.0
6463,695.0
6464,685.0
6465,665.0
6466,645.0
6467,605.0
6468,565.0
6469,555.0
6470,545.0
6471,525.0
6472,620.0
6473,610.0
6474,600.0
6475,590.0
6476,580.0
6477,560.0
6478,545.0
6479,535.0
6480,515.0
6481,635.0
6482,625.0
6483,615.0
6484,595.0
6485,575.0
6486,605.0
6487,620.0
6488,610.0
6489,600.0
6490,580.0
6491,675.0
6492,665.0
6493,655.0
6494,635.0
6495,770.0
6496,760.0
6497,750.0
6498,730.0
6499,725.0
6500,715.0
6501,705.0
6502,685.0
6503,665.0
6504,665.0
6505,625.0
6506,625.0
6507,630.0
6508,630.0
6509,620.0
6510,600.0
6511,600.0
6512,560.0
6513,795.0
6514,810.0
6515,790.0
6516,780.0
6517,740.0
6518,700.0
6519,680.0
6520,670.0
6521,670.0
6522,670.0
6523,670.0
6524,660.0
6525,660.0
6526,660.0
6527,660.0
6528,650.0
6529,650.0
6530,650.0
6531,695.0
6532,685.0
6533,685.0
6534,665.0
6535,740.0
6536,730.0
6537,730.0
6538,730.0
6539,765.0
6540,760.0
6541,760.0
6542,740.0
6543,740.0
6544,730.0
6545,200.0
6546,215.0
6547,205.0
6548,185.0
6549,185.0
6550,165.0
6551,220.0
6552,200.0
6553,245.0
6554,225.0
6555,280.0
6556,260.0
6557,305.0
6558,295.0
6559,285.0
6560,265.0
6561,225.0
6562,205.0
6563,185.0
6564,130.0
6565,115.0
6566,105.0
6567,85.0
6568,65.0
6569,45.0
6570,295.0
6571,275.0
6572,265.0
6573,245.0
6574,225.0
6575,205.0
6576,260.0
6577,230.0
6578,220.0
6579,210.0
6580,210.0
6581,190.0
6582,180.0
6583,160.0
6584,155.0
6585,135.0
6586,125.0
6587,105.0
6588,270.0
6589,260.0
6590,250.0
6591,230.0
6592,220.0
6593,200.0
6594,180.0
6595,160.0
6596,160.0
6597,140.0
6598,130.0
6599,110.0
6600,220.0
6601,210.0
6602,210.0
6603,200.0
6604,200.0
6605,180.0
6606,175.0
6607,160.0
6608,160.0
6609,140.0
6610,270.0
6611,250.0
6612,250.0
6613,300.0
6614,315.0
6615,305.0
6616,295.0
6617,275.0
6618,235.0
6619,235.0
6620,215.0
6621,205.0
6622,185.0
6623,185.0
6624,165.0
6625,155.0
6626,145.0
6627,125.0
6628,375.0
6629,355.0
6630,345.0
6631,325.0
6632,285.0
6633,315.0
6634,295.0
6635,285.0
6636,265.0
6637,245.0
6638,235.0
6639,225.0
6640,265.0
6641,250.0
6642,240.0
6643,220.0
6644,210.0
6645,190.0
6646,170.0
6647,215.0
6648,195.0
6649,185.0
6650,145.0
6651,125.0
6652,105.0
6653,85.0
6654,85.0
6655,85.0
6656,135.0
6657,115.0
6658,105.0
6659,105.0
6660,95.0
6661,85.0
6662,85.0
6663,85.0
6664,190.0
6665,180.0
6666,170.0
6667,150.0
6668,305.0
6669,300.0
6670,300.0
6671,280.0
6672,460.0
6673,440.0
6674,440.0
6675,440.0
6676,535.0
6677,515.0
6678,505.0
6679,475.0
6680,475.0
6681,465.0
6682,465.0
6683,445.0
6684,445.0
6685,425.0
6686,405.0
6687,395.0
6688,385.0
6689,365.0
6690,425.0
6691,405.0
6692,395.0
6693,385.0
6694,385.0
6695,385.0
6696,365.0
6697,355.0
6698,335.0
6699,490.0
6700,480.0
6701,470.0
6702,460.0
6703,440.0
6704,390.0
6705,380.0
6706,375.0
6707,390.0
6708,370.0
6709,360.0
6710,340.0
6711,455.0
6712,435.0
6713,425.0
6714,425.0
6715,405.0
6716,395.0
6717,395.0
6718,375.0
6719,355.0
6720,345.0
6721,325.0
6722,470.0
6723,450.0
6724,440.0
6725,420.0
6726,525.0
6727,515.0
6728,505.0
6729,485.0
6730,720.0
6731,705.0
6732,700.0
6733,680.0
6734,765.0
6735,745.0
6736,810.0
6737,790.0
6738,790.0
6739,770.0
6740,870.0
6741,850.0
6742,890.0
6743,880.0
6744,935.0
6745,950.0
6746,930.0
6747,920.0
6748,880.0
6749,860.0
6750,840.0
6751,820.0
6752,810.0
6753,800.0
6754,780.0
6755,840.0
6756,820.0
6757,810.0
6758,790.0
6759,900.0
6760,885.0
6761,875.0
6762,855.0
6763,845.0
6764,825.0
6765,805.0
6766,785.0
6767,745.0
6768,725.0
6769,705.0
6770,695.0
6771,655.0
6772,615.0
6773,575.0
6774,555.0
6775,535.0
6776,200.0
6777,180.0
6778,170.0
6779,150.0
6780,285.0
6781,265.0
6782,255.0
6783,235.0
6784,350.0
6785,330.0
6786,320.0
6787,300.0
6788,465.0
6789,480.0
6790,460.0
6791,450.0
6792,430.0
6793,650.0
6794,630.0
6795,610.0
6796,600.0
6797,580.0
6798,905.0
6799,885.0
6800,885.0
6801,885.0
6802,885.0
6803,865.0
6804,865.0
6805,865.0
6806,855.0
6807,845.0
6808,885.0
6809,860.0
6810,860.0
6811,840.0
6812,840.0
6813,840.0
6814,840.0
6815,820.0
6816,810.0
6817,810.0
6818,810.0
6819,790.0
6820,780.0
6821,780.0
6822,780.0
6823,760.0
6824,810.0
6825,790.0
6826,780.0
6827,780.0
6828,760.0
6829,740.0
6830,815.0
6831,795.0
6832,785.0
6833,765.0
6834,745.0
6835,725.0
6836,675.0
6837,665.0
6838,655.0
6839,635.0
6840,595.0
6841,590.0
6842,575.0
6843,565.0
6844,545.0
6845,545.0
6846,525.0
6847,515.0
6848,495.0
6849,640.0
6850,655.0
6851,635.0
6852,625.0
6853,625.0
6854,605.0
6855,595.0
6856,575.0
6857,565.0
6858,555.0
6859,545.0
6860,505.0
6861,465.0
6862,425.0
6863,380.0
6864,365.0
6865,415.0
6866,395.0
6867,385.0
6868,365.0
6869,520.0
6870,500.0
6871,490.0
6872,470.0
6873,600.0
6874,580.0
6875,570.0
6876,550.0
6877,705.0
6878,695.0
6879,685.0
6880,665.0
6881,765.0
6882,750.0
6883,740.0
6884,720.0
6885,195.0
6886,195.0
6887,175.0
6888,165.0
6889,145.0
6890,145.0
6891,125.0
6892,115.0
6893,75.0
6894,35.0
6895,200.0
6896,180.0
6897,170.0
6898,150.0
6899,275.0
6900,265.0
6901,265.0
6902,265.0
6903,265.0
6904,245.0
6905,235.0
6906,215.0
6907,330.0
6908,320.0
6909,310.0
6910,290.0
6911,465.0
6912,455.0
6913,445.0
6914,425.0
6915,575.0
6916,555.0
6917,545.0
6918,525.0
6919,650.0
6920,640.0
6921,630.0
6922,610.0
6923,875.0
6924,860.0
6925,850.0
6926,830.0
6927,1050.0
6928,1040.0
6929,1030.0
6930,1010.0
6931,1155.0
6932,1145.0
6933,1135.0
6934,1115.0
6935,1265.0
6936,1255.0
6937,1245.0
6938,1225.0
6939,1210.0
6940,1190.0
6941,1170.0
6942,1170.0
6943,1160.0
6944,1160.0
6945,1140.0
6946,1140.0
6947,1130.0
6948,1120.0
6949,1100.0
6950,1225.0
6951,1215.0
6952,1205.0
6953,1185.0
6954,1165.0
6955,1125.0
6956,1120.0
6957,1105.0
6958,1095.0
6959,1075.0
6960,1075.0
6961,1065.0
6962,1055.0
6963,1035.0
6964,1130.0
6965,1120.0
6966,1120.0
6967,1110.0
6968,1100.0
6969,1080.0
6970,1060.0
6971,1090.0
6972,1080.0
6973,1070.0
6974,1050.0
6975,1140.0
6976,1130.0
6977,1120.0
6978,1100.0
6979,1185.0
6980,1175.0
6981,1165.0
6982,1145.0
6983,1275.0
6984,1270.0
6985,1260.0
6986,1240.0
6987,1200.0
6988,1180.0
6989,1160.0
6990,1120.0
6991,1120.0
6992,1110.0
6993,1100.0
6994,1080.0
6995,1170.0
6996,1160.0
6997,1150.0
6998,1130.0
6999,1225.0
7000,1215.0
7001,1205.0
7002,1185.0
7003,1280.0
7004,1295.0
7005,1285.0
7006,1275.0
7007,1235.0
7008,1355.0
7009,200.0
7010,190.0
7011,190.0
7012,225.0
7013,215.0
7014,205.0
7015,185.0
7016,300.0
7017,290.0
7018,280.0
7019,260.0
7020,360.0
7021,355.0
7022,355.0
7023,335.0
7024,315.0
7025,295.0
7026,295.0
7027,285.0
7028,285.0
7029,285.0
7030,340.0
7031,320.0
7032,310.0
7033,310.0
7034,310.0
7035,290.0
7036,280.0
7037,260.0
7038,395.0
7039,385.0
7040,385.0
7041,385.0
7042,345.0
7043,345.0
7044,325.0
7045,325.0
7046,375.0
7047,355.0
7048,345.0
7049,335.0
7050,315.0
7051,445.0
7052,425.0
7053,415.0
7054,395.0
7055,525.0
7056,505.0
7057,505.0
7058,485.0
7059,570.0
7060,550.0
7061,540.0
7062,530.0
7063,510.0
7064,505.0
7065,500.0
7066,500.0
7067,530.0
7068,510.0
7069,510.0
7070,490.0
7071,625.0
7072,605.0
7073,605.0
7074,585.0
7075,735.0
7076,725.0
7077,725.0
7078,725.0
7079,725.0
7080,715.0
7081,715.0
7082,695.0
7083,830.0
7084,820.0
7085,820.0
7086,820.0
7087,820.0
7088,820.0
7089,800.0
7090,800.0
7091,800.0
7092,800.0
7093,800.0
7094,780.0
7095,780.0
7096,780.0
7097,740.0
7098,730.0
7099,710.0
7100,700.0
7101,690.0
7102,660.0
7103,640.0
7104,580.0
7105,580.0
7106,540.0
7107,495.0
7108,480.0
7109,470.0
7110,450.0
7111,570.0
7112,550.0
7113,540.0
7114,540.0
7115,520.0
7116,510.0
7117,490.0
7118,630.0
7119,610.0
7120,600.0
7121,580.0
7122,540.0
7123,530.0
7124,520.0
7125,510.0
7126,490.0
7127,485.0
7128,470.0
7129,460.0
7130,440.0
7131,440.0
7132,420.0
7133,200.0
7134,190.0
7135,190.0
7136,170.0
7137,245.0
7138,235.0
7139,225.0
7140,215.0
7141,195.0
7142,175.0
7143,155.0
7144,155.0
7145,145.0
7146,135.0
7147,115.0
7148,250.0
7149,240.0
7150,240.0
7151,240.0
7152,240.0
7153,220.0
7154,210.0
7155,190.0
7156,190.0
7157,210.0
7158,190.0
7159,180.0
7160,170.0
7161,160.0
7162,140.0
7163,130.0
7164,110.0
7165,105.0
7166,90.0
7167,150.0
7168,130.0
7169,120.0
7170,100.0
7171,80.0
7172,60.0
7173,50.0
7174,30.0
7175,160.0
7176,140.0
7177,130.0
7178,120.0
7179,100.0
7180,317.5
7181,307.5
7182,297.5
7183,257.5
7184,257.5
7185,237.5
7186,227.5
7187,207.5
7188,337.5
7189,317.5
7190,307.5
7191,287.5
7192,437.5
7193,437.5
7194,457.5
7195,472.5
7196,452.5
7197,442.5
7198,422.5
7199,402.5
7200,382.5
7201,372.5
7202,352.5
7203,467.5
7204,447.5
7205,437.5
7206,427.5
7207,407.5
7208,562.5
7209,542.5
7210,597.5
7211,577.5
7212,577.5
7213,557.5
7214,677.5
7215,657.5
7216,647.5
7217,637.5
7218,617.5
7219,762.5
7220,752.5
7221,742.5
7222,722.5
7223,822.5
7224,807.5
7225,867.5
7226,847.5
7227,902.5
7228,917.5
7229,932.5
7230,967.5
7231,200.0
7232,190.0
7233,190.0
7234,190.0
7235,235.0
7236,225.0
7237,215.0
7238,195.0
7239,395.0
7240,410.0
7241,425.0
7242,405.0
7243,395.0
7244,375.0
7245,530.0
7246,520.0
7247,520.0
7248,500.0
7249,480.0
7250,480.0
7251,420.0
7252,400.0
7253,390.0
7254,375.0
7255,365.0
7256,345.0
7257,325.0
7258,285.0
7259,285.0
7260,265.0
7261,255.0
7262,245.0
7263,225.0
7264,185.0
7265,145.0
7266,125.0
7267,115.0
7268,95.0
7269,260.0
7270,240.0
7271,315.0
7272,295.0
7273,295.0
7274,275.0
7275,445.0
7276,425.0
7277,425.0
7278,405.0
7279,500.0
7280,490.0
7281,480.0
7282,460.0
7283,595.0
7284,575.0
7285,565.0
7286,565.0
7287,555.0
7288,545.0
7289,535.0
7290,515.0
7291,615.0
7292,600.0
7293,650.0
7294,630.0
7295,630.0
7296,610.0
7297,665.0
7298,680.0
7299,660.0
7300,660.0
7301,640.0
7302,620.0
7303,610.0
7304,590.0
7305,700.0
7306,680.0
7307,660.0
7308,660.0
7309,640.0
7310,630.0
7311,620.0
7312,600.0
7313,600.0
7314,600.0
7315,745.0
7316,730.0
7317,710.0
7318,710.0
7319,710.0
7320,740.0
7321,755.0
7322,735.0
7323,735.0
7324,735.0
7325,790.0
7326,770.0
7327,770.0
7328,770.0
7329,770.0
7330,750.0
7331,750.0
7332,750.0
7333,750.0
7334,200.0
7335,190.0
7336,190.0
7337,190.0
7338,230.0
7339,210.0
7340,200.0
7341,190.0
7342,190.0
7343,190.0
7344,170.0
7345,160.0
7346,140.0
7347,120.0
7348,80.0
7349,80.0
7350,60.0
7351,50.0
7352,30.0
7353,290.0
7354,270.0
7355,260.0
7356,240.0
7357,200.0
7358,715.0
7359,705.0
7360,705.0
7361,685.0
7362,660.0
7363,645.0
7364,695.0
7365,675.0
7366,730.0
7367,710.0
7368,700.0
7369,660.0
7370,620.0
7371,580.0
7372,560.0
7373,540.0
7374,520.0
7375,510.0
7376,490.0
7377,535.0
7378,515.0
7379,505.0
7380,485.0
7381,640.0
7382,620.0
7383,610.0
7384,590.0
7385,550.0
7386,525.0
7387,505.0
7388,495.0
7389,475.0
7390,445.0
7391,435.0
7392,425.0
7393,405.0
7394,462.5
7395,437.5
7396,437.5
7397,417.5
7398,642.5
7399,657.5
7400,672.5
7401,652.5
7402,642.5
7403,622.5
7404,727.5
7405,707.5
7406,777.5
7407,757.5
7408,807.5
7409,787.5
7410,777.5
7411,747.5
7412,737.5
7413,717.5
7414,752.5
7415,737.5
7416,737.5
7417,737.5
7418,787.5
7419,757.5
7420,747.5
7421,727.5
7422,707.5
7423,935.0
7424,915.0
7425,960.0
7426,975.0
7427,955.0
7428,945.0
7429,925.0
7430,1030.0
7431,1020.0
7432,1010.0
7433,990.0
7434,1090.0
7435,200.0
7436,190.0
7437,180.0
7438,160.0
7439,140.0
7440,120.0
7441,110.0
7442,90.0
7443,220.0
7444,200.0
7445,190.0
7446,170.0
7447,335.0
7448,325.0
7449,315.0
7450,315.0
7451,295.0
7452,275.0
7453,265.0
7454,255.0
7455,245.0
7456,225.0
7457,490.0
7458,480.0
7459,480.0
7460,480.0
7461,470.0
7462,470.0
7463,470.0
7464,505.0
7465,505.0
7466,505.0
7467,485.0
7468,465.0
7469,460.0
7470,455.0
7471,455.0
7472,455.0
7473,445.0
7474,445.0
7475,460.0
7476,450.0
7477,450.0
7478,430.0
7479,430.0
7480,410.0
7481,410.0
7482,390.0
7483,400.0
7484,390.0
7485,370.0
7486,360.0
7487,340.0
7488,320.0
7489,310.0
7490,300.0
7491,290.0
7492,290.0
7493,380.0
7494,365.0
7495,365.0
7496,345.0
7497,555.0
7498,535.0
7499,535.0
7500,515.0
7501,495.0
7502,475.0
7503,465.0
7504,445.0
7505,560.0
7506,540.0
7507,540.0
7508,540.0
7509,530.0
7510,510.0
7511,500.0
7512,500.0
7513,500.0
7514,460.0
7515,455.0
7516,440.0
7517,430.0
7518,410.0
7519,410.0
7520,390.0
7521,390.0
7522,390.0
7523,440.0
7524,420.0
7525,400.0
7526,380.0
7527,340.0
7528,340.0
7529,320.0
7530,320.0
7531,300.0
7532,300.0
7533,280.0
7534,260.0
7535,250.0
7536,240.0
7537,240.0
7538,220.0
7539,340.0
7540,325.0
7541,315.0
7542,295.0
7543,200.0
7544,215.0
7545,205.0
7546,205.0
7547,205.0
7548,245.0
7549,260.0
7550,240.0
7551,230.0
7552,210.0
7553,170.0
7554,170.0
7555,150.0
7556,140.0
7557,120.0
7558,265.0
7559,270.0
7560,240.0
7561,240.0
7562,220.0
7563,160.0
7564,120.0
7565,115.0
7566,100.0
7567,100.0
7568,80.0
7569,170.0
7570,160.0
7571,140.0
7572,120.0
7573,120.0
7574,100.0
7575,90.0
7576,70.0
7577,205.0
7578,205.0
7579,185.0
7580,185.0
7581,165.0
7582,280.0
7583,260.0
7584,260.0
7585,260.0
7586,260.0
7587,240.0
7588,230.0
7589,220.0
7590,220.0
7591,220.0
7592,210.0
7593,210.0
7594,190.0
7595,255.0
7596,250.0
7597,245.0
7598,235.0
7599,215.0
7600,305.0
7601,285.0
7602,335.0
7603,305.0
7604,295.0
7605,285.0
7606,265.0
7607,420.0
7608,400.0
7609,465.0
7610,445.0
7611,425.0
7612,415.0
7613,395.0
7614,680.0
7615,660.0
7616,650.0
7617,630.0
7618,745.0
7619,725.0
7620,705.0
7621,705.0
7622,705.0
7623,820.0
7624,825.0
7625,815.0
7626,805.0
7627,785.0
7628,765.0
7629,790.0
7630,775.0
7631,765.0
7632,745.0
7633,735.0
7634,735.0
7635,715.0
7636,695.0
7637,685.0
7638,655.0
7639,645.0
7640,635.0
7641,615.0
7642,880.0
7643,880.0
7644,850.0
7645,840.0
7646,830.0
7647,810.0
7648,1105.0
7649,200.0
7650,180.0
7651,180.0
7652,180.0
7653,255.0
7654,245.0
7655,235.0
7656,215.0
7657,325.0
7658,315.0
7659,305.0
7660,285.0
7661,420.0
7662,400.0
7663,390.0
7664,370.0
7665,370.0
7666,350.0
7667,340.0
7668,320.0
7669,300.0
7670,260.0
7671,260.0
7672,250.0
7673,250.0
7674,250.0
7675,315.0
7676,295.0
7677,295.0
7678,275.0
7679,370.0
7680,365.0
7681,365.0
7682,365.0
7683,365.0
7684,355.0
7685,355.0
7686,355.0
7687,355.0
7688,345.0
7689,335.0
7690,335.0
7691,325.0
7692,325.0
7693,325.0
7694,325.0
7695,305.0
7696,305.0
7697,305.0
7698,375.0
7699,365.0
7700,365.0
7701,365.0
7702,355.0
7703,345.0
7704,345.0
7705,325.0
7706,305.0
7707,305.0
7708,330.0
7709,325.0
7710,315.0
7711,295.0
7712,255.0
7713,630.0
7714,620.0
7715,620.0
7716,620.0
7717,610.0
7718,610.0
7719,610.0
7720,610.0
7721,600.0
7722,600.0
7723,580.0
7724,645.0
7725,640.0
7726,635.0
7727,635.0
7728,635.0
7729,675.0
7730,690.0
7731,705.0
7732,695.0
7733,695.0
7734,695.0
7735,720.0
7736,710.0
7737,710.0
7738,710.0
7739,717.5
7740,717.5
7741,707.5
7742,707.5
7743,747.5
7744,742.5
7745,742.5
7746,742.5
7747,772.5
7748,200.0
7749,190.0
7750,180.0
7751,160.0
7752,120.0
7753,120.0
7754,110.0
7755,100.0
7756,80.0
7757,170.0
7758,160.0
7759,150.0
7760,130.0
7761,215.0
7762,205.0
7763,195.0
7764,190.0
7765,175.0
7766,165.0
7767,145.0
7768,315.0
7769,295.0
7770,275.0
7771,255.0
7772,215.0
7773,215.0
7774,195.0
7775,250.0
7776,230.0
7777,285.0
7778,265.0
7779,255.0
7780,255.0
7781,255.0
7782,235.0
7783,280.0
7784,270.0
7785,260.0
7786,260.0
7787,340.0
7788,325.0
7789,315.0
7790,315.0
7791,405.0
7792,385.0
7793,440.0
7794,420.0
7795,400.0
7796,400.0
7797,380.0
7798,425.0
7799,405.0
7800,395.0
7801,375.0
7802,490.0
7803,470.0
7804,460.0
7805,440.0
7806,615.0
7807,600.0
7808,590.0
7809,570.0
7810,550.0
7811,615.0
7812,595.0
7813,585.0
7814,565.0
7815,690.0
7816,705.0
7817,685.0
7818,675.0
7819,635.0
7820,610.0
7821,600.0
7822,590.0
7823,570.0
7824,550.0
7825,525.0
7826,515.0
7827,505.0
7828,485.0
7829,465.0
7830,465.0
7831,445.0
7832,435.0
7833,415.0
7834,525.0
7835,505.0
7836,495.0
7837,485.0
7838,465.0
7839,655.0
7840,635.0
7841,625.0
7842,605.0
7843,715.0
7844,200.0
7845,190.0
7846,180.0
7847,170.0
7848,150.0
7849,265.0
7850,255.0
7851,245.0
7852,225.0
7853,185.0
7854,185.0
7855,165.0
7856,155.0
7857,145.0
7858,135.0
7859,115.0
7860,110.0
7861,95.0
7862,85.0
7863,65.0
7864,215.0
7865,195.0
7866,185.0
7867,165.0
7868,370.0
7869,350.0
7870,340.0
7871,320.0
7872,600.0
7873,615.0
7874,595.0
7875,595.0
7876,565.0
7877,555.0
7878,545.0
7879,525.0
7880,525.0
7881,505.0
7882,505.0
7883,505.0
7884,605.0
7885,585.0
7886,585.0
7887,565.0
7888,565.0
7889,545.0
7890,545.0
7891,545.0
7892,590.0
7893,580.0
7894,580.0
7895,580.0
7896,575.0
7897,560.0
7898,550.0
7899,550.0
7900,550.0
7901,530.0
7902,520.0
7903,510.0
7904,470.0
7905,450.0
7906,450.0
7907,430.0
7908,420.0
7909,400.0
7910,610.0
7911,590.0
7912,580.0
7913,560.0
7914,745.0
7915,725.0
7916,715.0
7917,695.0
7918,935.0
7919,950.0
7920,930.0
7921,920.0
7922,900.0
7923,885.0
7924,875.0
7925,855.0
7926,835.0
7927,815.0
7928,795.0
7929,775.0
7930,850.0
7931,865.0
7932,845.0
7933,835.0
7934,815.0
7935,800.0
7936,780.0
7937,830.0
7938,810.0
7939,800.0
7940,780.0
7941,955.0
7942,945.0
7943,935.0
7944,915.0
7945,1065.0
7946,1050.0
7947,1040.0
7948,1020.0
7949,200.0
7950,190.0
7951,225.0
7952,195.0
7953,185.0
7954,175.0
7955,175.0
7956,165.0
7957,165.0
7958,145.0
7959,105.0
7960,85.0
7961,85.0
7962,65.0
7963,45.0
7964,45.0
7965,25.0
7966,200.0
7967,190.0
7968,190.0
7969,190.0
7970,190.0
7971,180.0
7972,215.0
7973,205.0
7974,195.0
7975,175.0
7976,165.0
7977,165.0
7978,125.0
7979,105.0
7980,85.0
7981,45.0
7982,25.0
7983,5.0
7984,5.0
7985,5.0
7986,200.0
7987,190.0
7988,225.0
7989,215.0
7990,205.0
7991,185.0
7992,410.0
7993,400.0
7994,390.0
7995,370.0
7996,545.0
7997,525.0
7998,515.0
7999,495.0
8000,475.0
8001,455.0
8002,445.0
8003,425.0
8004,640.0
8005,620.0
8006,620.0
8007,600.0
8008,590.0
8009,570.0
8010,540.0
8011,530.0
8012,570.0
8013,555.0
8014,545.0
8015,535.0
8016,515.0
8017,515.0
8018,495.0
8019,485.0
8020,465.0
8021,425.0
8022,385.0
8023,365.0
8024,365.0
8025,355.0
8026,345.0
8027,345.0
8028,345.0
8029,360.0
8030,340.0
8031,340.0
8032,340.0
8033,430.0
8034,410.0
8035,410.0
8036,410.0
8037,475.0
8038,475.0
8039,465.0
8040,525.0
8041,500.0
8042,490.0
8043,480.0
8044,480.0
8045,480.0
8046,460.0
8047,460.0
8048,460.0
8049,515.0
8050,515.0
8051,505.0
8052,505.0
8053,505.0
8054,540.0
8055,530.0
8056,530.0
8057,530.0
8058,520.0
8059,520.0
8060,535.0
8061,520.0
8062,570.0
8063,585.0
8064,575.0
8065,610.0
8066,610.0
8067,590.0
8068,590.0
8069,590.0
8070,580.0
8071,570.0
8072,570.0
8073,570.0
8074,610.0
8075,595.0
8076,595.0
8077,595.0
8078,595.0
8079,200.0
8080,190.0
8081,180.0
8082,160.0
8083,295.0
8084,285.0
8085,340.0
8086,315.0
8087,305.0
8088,295.0
8089,295.0
8090,275.0
8091,255.0
8092,235.0
8093,235.0
8094,215.0
8095,205.0
8096,185.0
8097,185.0
8098,200.0
8099,180.0
8100,170.0
8101,150.0
8102,160.0
8103,140.0
8104,130.0
8105,215.0
8106,195.0
8107,185.0
8108,175.0
8109,155.0
8110,290.0
8111,270.0
8112,325.0
8113,305.0
8114,285.0
8115,275.0
8116,255.0
8117,470.0
8118,460.0
8119,450.0
8120,430.0
8121,580.0
8122,565.0
8123,555.0
8124,535.0
8125,515.0
8126,675.0
8127,655.0
8128,645.0
8129,625.0
8130,635.0
8131,615.0
8132,605.0
8133,595.0
8134,575.0
8135,555.0
8136,585.0
8137,575.0
8138,555.0
8139,545.0
8140,525.0
8141,710.0
8142,690.0
8143,670.0
8144,660.0
8145,620.0
8146,580.0
8147,540.0
8148,530.0
8149,530.0
8150,530.0
8151,525.0
8152,515.0
8153,495.0
8154,665.0
8155,655.0
8156,645.0
8157,625.0
8158,765.0
8159,780.0
8160,770.0
8161,770.0
8162,750.0
8163,750.0
8164,730.0
8165,730.0
8166,710.0
8167,700.0
8168,690.0
8169,680.0
8170,660.0
8171,620.0
8172,615.0
8173,610.0
8174,600.0
8175,580.0
8176,670.0
8177,685.0
8178,675.0
8179,665.0
8180,645.0
8181,605.0
8182,565.0
8183,555.0
8184,545.0
8185,525.0
8186,600.0
8187,590.0
8188,200.0
8189,190.0
8190,190.0
8191,170.0
8192,325.0
8193,315.0
8194,315.0
8195,315.0
8196,355.0
8197,340.0
8198,330.0
8199,310.0
8200,480.0
8201,460.0
8202,450.0
8203,390.0
8204,390.0
8205,370.0
8206,360.0
8207,340.0
8208,320.0
8209,535.0
8210,515.0
8211,515.0
8212,495.0
8213,485.0
8214,465.0
8215,425.0
8216,405.0
8217,385.0
8218,375.0
8219,365.0
8220,355.0
8221,335.0
8222,435.0
8223,420.0
8224,410.0
8225,390.0
8226,370.0
8227,330.0
8228,310.0
8229,300.0
8230,290.0
8231,270.0
8232,365.0
8233,355.0
8234,345.0
8235,325.0
8236,410.0
8237,400.0
8238,380.0
8239,370.0
8240,360.0
8241,340.0
8242,340.0
8243,320.0
8244,310.0
8245,310.0
8246,380.0
8247,360.0
8248,360.0
8249,360.0
8250,360.0
8251,355.0
8252,345.0
8253,345.0
8254,405.0
8255,395.0
8256,385.0
8257,385.0
8258,365.0
8259,355.0
8260,345.0
8261,325.0
8262,420.0
8263,410.0
8264,400.0
8265,380.0
8266,515.0
8267,505.0
8268,540.0
8269,530.0
8270,520.0
8271,510.0
8272,490.0
8273,480.0
8274,480.0
8275,480.0
8276,480.0
8277,475.0
8278,470.0
8279,460.0
8280,460.0
8281,530.0
8282,520.0
8283,510.0
8284,510.0
8285,580.0
8286,570.0
8287,570.0
8288,570.0
8289,615.0
8290,605.0
8291,605.0
8292,605.0
8293,645.0
8294,635.0
8295,660.0
8296,660.0
8297,660.0
8298,660.0
8299,660.0
8300,620.0
8301,575.0
8302,570.0
8303,570.0
8304,570.0
8305,200.0
8306,190.0
8307,180.0
8308,180.0
